transaction_id,amount,transaction_type,hour,distance_from_home_km,distance_from_last_txn_km,account_age_days,num_txns_last_24h,is_foreign,is_high_risk_merchant,is_fraud
TXN101609,49.29,purchase,12,14.82,8.93,511,4,0,0,0
TXN101610,156.06,withdrawal,11,8.49,4.79,3351,4,0,0,0
TXN101611,23.27,purchase,14,1.49,1.14,2949,1,0,0,0
TXN101612,77.56,purchase,14,1.1,7.02,2671,2,0,0,0
TXN101613,68.35,purchase,5,43.27,2.58,3085,3,0,0,0
TXN101614,17.18,purchase,9,8.75,8.3,2425,2,0,0,0
TXN101615,163.96,refund,12,1.78,2.25,3275,2,0,0,0
TXN101616,56.79,refund,13,24.7,0.33,1048,2,0,0,0
TXN101617,50.29,online,19,4.58,6.35,1486,2,0,0,0
TXN101618,76.1,withdrawal,17,5.82,0.14,1043,3,1,0,0
TXN101619,10.91,purchase,14,21.69,4.8,2526,1,0,1,0
TXN101620,63.5,purchase,14,0.75,2.51,860,3,0,0,0
TXN101621,1.46,refund,13,12.32,6.59,1340,2,0,1,0
TXN101622,59.14,withdrawal,11,2.88,15.97,218,1,0,0,0
TXN101623,118.14,transfer,13,1.32,8.24,2765,1,0,0,0
TXN101624,157.72,purchase,12,0.78,4.21,2977,3,0,1,0
TXN101625,126.14,online,13,6.63,14.13,3032,2,0,0,0
TXN101626,141.82,purchase,14,5.1,1.5,3258,2,0,0,0
TXN101627,17.72,withdrawal,17,0.78,0.02,1040,0,0,0,0
TXN101628,125.22,purchase,13,2.16,2.18,432,2,0,0,0
TXN101629,50.48,purchase,13,9.13,1.11,809,1,0,0,0
TXN101630,131.77,online,16,9.83,2.43,2547,5,0,0,0
TXN101631,60.5,purchase,16,4.34,7.21,1652,4,0,0,0
TXN101632,186.48,purchase,7,10.97,1.95,1780,2,0,0,0
TXN101633,102.07,purchase,13,1.68,0.84,1387,2,0,0,0
TXN101634,188.46,online,14,20.1,0.4,1808,1,0,0,0
TXN101635,181.34,online,10,5.99,0.3,1904,0,0,0,0
TXN101636,171.55,purchase,13,1.13,6.72,157,0,0,0,0
TXN101637,18.47,withdrawal,11,1.37,1.79,3286,4,0,0,0
TXN101638,36.27,transfer,16,7.59,8.0,2333,3,0,0,0
TXN101639,86.75,online,8,12.92,5.8,1633,3,0,0,0
TXN101640,45.91,refund,9,3.12,7.14,2020,4,0,0,0
TXN101641,7.37,purchase,21,1.11,1.22,1414,3,0,0,0
TXN101642,155.93,purchase,13,8.32,2.7,2347,3,0,0,0
TXN101643,139.46,withdrawal,18,4.92,13.31,1903,3,0,0,0
TXN101644,70.41,purchase,12,0.33,4.2,1089,0,0,1,0
TXN101645,102.56,transfer,14,1.89,1.31,3019,1,0,1,0
TXN101646,23.59,purchase,16,10.49,0.58,1893,1,0,0,0
TXN101647,153.85,purchase,23,631.72,1436.11,91,11,1,1,1
TXN101648,87.92,transfer,15,2.29,1.17,3087,0,0,0,0
TXN101649,19.54,online,19,0.79,0.02,156,4,0,0,0
TXN101650,137.08,purchase,12,48.59,9.69,786,2,0,0,0
TXN101651,304.21,refund,12,9.67,1.07,1237,2,0,0,0
TXN101652,51.35,purchase,13,5.61,18.35,256,4,0,0,0
TXN101653,75.73,purchase,15,2.72,3.49,2386,0,0,0,0
TXN101654,241.81,transfer,13,11.88,2.23,3114,4,0,0,0
TXN101655,51.57,refund,15,0.14,0.56,289,2,0,0,0
TXN101656,137.99,purchase,12,17.45,10.48,41,2,0,0,0
TXN101657,16.07,online,9,0.21,3.64,1147,2,0,0,0
TXN101658,171.45,online,9,8.52,8.3,961,3,0,0,0
TXN101659,196.05,online,12,13.18,2.51,912,0,0,0,0
TXN101660,31.82,online,13,5.93,7.59,1434,3,0,0,0
TXN101661,23.86,purchase,16,0.03,0.9,986,2,0,0,0
TXN101662,100.7,withdrawal,16,7.51,0.2,1013,2,0,0,0
TXN101663,83.61,purchase,14,17.52,5.09,2697,0,0,0,0
TXN101664,59.67,purchase,17,4.08,4.21,290,2,0,0,0
TXN101665,46.28,withdrawal,15,8.51,2.86,1989,0,0,0,0
TXN101666,30.88,online,15,2.05,0.92,2468,2,0,0,0
TXN101667,108.97,purchase,17,1.31,4.99,276,2,0,0,0
TXN101668,101.63,purchase,8,1.95,4.78,1955,0,0,0,0
TXN101669,99.79,transfer,11,4.41,17.86,3323,3,0,0,0
TXN101670,65.97,purchase,18,8.42,0.66,3420,0,0,0,0
TXN101671,44.33,online,14,6.21,3.42,680,2,0,0,0
TXN101672,195.1,purchase,13,2.77,11.4,2628,3,0,0,0
TXN101673,20.6,online,16,2.51,10.77,101,0,0,0,0
TXN101674,96.7,purchase,10,11.74,24.01,2424,2,0,1,0
TXN101675,267.53,transfer,0,71.98,44.22,336,15,0,0,1
TXN101676,251.42,withdrawal,7,3.51,3.61,3517,3,0,0,0
TXN101677,64.94,withdrawal,11,1.18,11.53,2257,2,0,0,0
TXN101678,139.76,purchase,18,3.97,12.86,2065,2,0,0,0
TXN101679,79.31,refund,14,0.28,10.39,118,0,0,0,0
TXN101680,97.0,purchase,7,8.92,5.03,3645,1,0,0,0
TXN101681,55.82,purchase,19,2.89,2.31,1314,1,0,0,0
TXN101682,15.91,purchase,14,4.41,2.09,2934,2,0,0,0
TXN101683,43.56,purchase,8,9.28,2.22,1430,2,0,0,0
TXN101684,55.91,online,14,15.7,1.58,1591,3,0,1,0
TXN101685,50.11,online,17,2.65,7.84,2756,0,0,0,0
TXN101686,79.5,online,8,0.76,3.77,636,3,0,0,0
TXN101687,162.91,refund,13,0.46,2.07,1516,2,0,0,0
TXN101688,69.15,purchase,10,4.17,15.05,447,1,0,0,0
TXN101689,59.17,transfer,12,14.04,7.73,3252,4,0,0,0
TXN101690,42.06,online,17,2.68,7.44,2135,0,0,1,0
TXN101691,190.21,online,1,816.81,244.31,169,8,1,1,1
TXN101692,85.09,withdrawal,13,2.81,5.97,1954,2,0,0,0
TXN101693,70.5,purchase,11,0.84,1.05,1364,4,0,0,0
TXN101694,70.79,online,15,14.86,0.54,3023,3,0,1,0
TXN101695,91.76,withdrawal,7,11.71,4.19,909,1,0,0,0
TXN101696,256.55,withdrawal,15,24.3,18.5,1365,3,0,0,0
TXN101697,537.2,online,22,2.94,31.12,344,7,1,0,1
TXN101698,58.79,online,15,6.91,8.91,731,3,0,0,0
TXN101699,216.63,purchase,12,0.16,5.58,2504,0,0,0,0
TXN101700,199.88,transfer,9,7.86,6.44,2606,3,0,0,0
TXN101701,67.96,online,11,5.32,3.81,3129,2,0,0,0
TXN101702,95.79,transfer,13,5.76,1.81,1296,1,0,1,0
TXN101703,31.1,purchase,16,0.77,3.28,2368,0,0,0,0
TXN101704,163.22,withdrawal,19,17.98,3.14,1212,2,0,0,0
TXN101705,116.0,withdrawal,7,4.66,4.24,2410,3,0,0,0
TXN101706,144.79,purchase,12,5.41,6.27,1929,4,0,0,0
TXN101707,95.91,purchase,15,22.55,14.89,1250,4,1,0,0
TXN101708,46.07,purchase,14,8.3,6.86,3092,2,0,0,0
TXN101709,29.0,purchase,14,1.65,4.15,2665,1,0,0,0
TXN101710,106.03,transfer,9,11.27,0.33,1241,3,0,0,0
TXN101711,32.92,purchase,20,2.39,0.74,2246,0,0,1,0
TXN101712,121.96,transfer,11,4.9,5.5,2340,1,0,0,0
TXN101713,64.65,withdrawal,10,2.17,11.53,771,2,0,0,0
TXN101714,62.87,purchase,10,0.01,1.68,3436,1,0,1,0
TXN101715,126.2,transfer,11,2.96,0.05,384,3,0,0,0
TXN101716,187.61,withdrawal,12,13.12,4.03,1604,4,0,0,0
TXN101717,163.05,purchase,11,14.36,2.9,659,0,0,0,0
TXN101718,37.31,purchase,19,7.06,6.44,827,0,0,1,0
TXN101719,102.43,withdrawal,13,6.17,2.1,3131,1,0,0,0
TXN101720,62.11,purchase,10,5.61,5.74,611,4,0,0,0
TXN101721,43.09,withdrawal,21,3.87,2.33,1657,0,0,1,0
TXN101722,69.02,withdrawal,16,7.8,2.29,3086,0,0,0,0
TXN101723,465.21,withdrawal,9,4.4,4.69,2989,5,0,0,0
TXN101724,93.32,purchase,14,0.89,7.66,1616,2,0,0,0
TXN101725,83.64,withdrawal,6,0.78,2.19,3359,4,0,0,0
TXN101726,101.7,transfer,6,14.38,2.15,629,4,0,0,0
TXN101727,172.39,online,15,5.1,2.41,2639,4,0,0,0
TXN101728,107.31,transfer,8,3.35,2.62,1799,2,0,0,0
TXN101729,49.84,withdrawal,16,1.83,1.14,2507,2,0,0,0
TXN101730,39.88,purchase,16,5.05,4.27,372,2,0,0,0
TXN101731,79.92,withdrawal,21,11.13,0.05,2139,2,0,0,0
TXN101732,49.55,transfer,14,4.09,0.98,1317,3,0,0,0
TXN101733,87.91,purchase,11,16.1,0.81,807,1,0,0,0
TXN101734,16.15,purchase,20,3.85,4.69,3440,7,0,1,0
TXN101735,46.03,online,20,6.44,1.47,1127,3,0,0,0
TXN101736,70.69,withdrawal,14,19.77,3.04,2660,2,0,0,0
TXN101737,120.2,withdrawal,12,3.63,7.57,170,0,0,0,0
TXN101738,53.91,purchase,9,7.18,1.58,2589,4,0,0,0
TXN101739,80.09,withdrawal,11,5.55,0.47,1080,1,0,0,0
TXN101740,64.71,purchase,17,2.38,1.56,1952,6,0,0,0
TXN101741,214.52,purchase,17,2.59,1.01,714,2,0,0,0
TXN101742,72.73,transfer,14,5.82,8.86,329,2,0,0,0
TXN101743,44.79,withdrawal,8,23.58,24.24,548,3,0,0,0
TXN101744,74.46,online,13,9.76,0.24,2513,1,0,0,0
TXN101745,102.53,transfer,18,3.84,4.66,3420,1,1,0,0
TXN101746,23.62,transfer,22,1.6,0.68,517,3,0,0,0
TXN101747,79.86,purchase,14,3.02,3.07,220,1,0,0,0
TXN101748,77.9,purchase,13,7.51,0.47,2706,4,1,0,0
TXN101749,154.97,withdrawal,20,17.0,1.4,1389,2,0,0,0
TXN101750,68.48,purchase,15,3.71,3.78,3553,3,0,0,0
TXN101751,155.89,transfer,17,13.24,13.36,1998,2,1,0,0
TXN101752,87.22,purchase,13,3.4,11.4,1647,3,0,0,0
TXN101753,137.67,transfer,10,7.04,6.34,1710,2,0,0,0
TXN101754,226.78,purchase,12,5.88,1.35,683,1,0,0,0
TXN101755,37.06,purchase,15,1.05,6.11,1928,3,0,0,0
TXN101756,21.48,transfer,13,1.41,5.15,1306,2,0,0,0
TXN101757,62.49,withdrawal,18,3.45,8.7,3160,2,0,0,0
TXN101758,88.86,online,13,5.95,6.49,3217,1,0,0,0
TXN101759,61.39,online,12,8.87,12.68,2192,1,0,0,0
TXN101760,116.44,purchase,11,1.84,3.43,1611,1,0,0,0
TXN101761,119.18,purchase,17,14.47,0.11,1873,0,0,0,0
TXN101762,48.03,purchase,15,7.61,2.33,2320,4,0,0,0
TXN101763,122.89,purchase,10,6.2,4.26,1672,2,0,0,0
TXN101764,184.6,online,14,2.98,0.23,1627,2,0,0,0
TXN101765,23.17,purchase,8,4.21,2.48,1624,2,0,0,0
TXN101766,129.12,online,12,13.17,28.36,2583,2,0,0,0
TXN101767,125.32,online,15,35.83,4.96,3260,4,0,0,0
TXN101768,89.11,transfer,16,0.14,3.35,1993,1,0,0,0
TXN101769,16.84,withdrawal,11,0.94,7.04,2764,4,0,0,0
TXN101770,71.33,online,12,16.23,7.92,1213,2,0,0,0
TXN101771,26.95,online,12,14.31,0.94,2468,3,0,0,0
TXN101772,106.22,transfer,15,0.07,0.23,762,3,0,1,0
TXN101773,51.3,purchase,9,25.43,1.68,2606,3,0,0,0
TXN101774,46.84,refund,13,4.15,8.01,2809,3,0,0,0
TXN101775,93.2,purchase,17,5.9,1.57,2959,0,0,0,0
TXN101776,20.95,purchase,14,2.29,2.34,2901,1,0,0,0
TXN101777,44.74,transfer,15,3.53,1.1,1947,2,0,0,0
TXN101778,53.12,online,11,12.22,2.77,1748,1,0,0,0
TXN101779,56.11,online,12,2.73,1.35,2818,0,0,0,0
TXN101780,51.43,purchase,10,6.13,4.92,2130,1,0,0,0
TXN101781,47.39,online,9,0.01,3.73,755,4,0,0,0
TXN101782,123.36,purchase,9,8.16,1.75,3006,3,0,0,0
TXN101783,77.76,online,12,5.29,1.54,2085,0,0,1,0
TXN101784,42.17,online,13,5.25,6.31,844,3,0,0,0
TXN101785,283.94,online,22,1.44,1.87,1997,3,0,0,0
TXN101786,107.97,withdrawal,15,9.57,0.24,2124,0,0,0,0
TXN101787,115.89,transfer,17,3.16,13.7,1836,3,0,0,0
TXN101788,36.65,purchase,9,25.74,10.71,3330,1,0,1,0
TXN101789,86.72,transfer,9,2.06,0.21,3056,2,0,0,0
TXN101790,39.11,purchase,14,1.14,7.94,3274,3,0,0,0
TXN101791,15.24,online,14,15.52,0.87,2498,3,0,0,0
TXN101792,25.94,online,13,21.99,3.78,1405,4,0,0,0
TXN101793,93.55,purchase,15,15.95,12.76,1171,3,0,0,0
TXN101794,67.18,purchase,20,9.27,11.95,305,2,0,0,0
TXN101795,111.49,purchase,16,0.13,5.43,1519,5,0,0,0
TXN101796,38.4,purchase,11,5.48,2.61,2717,1,0,0,0
TXN101797,13.83,transfer,8,15.47,0.1,567,2,0,1,0
TXN101798,77.93,purchase,18,1.36,3.21,2160,1,0,0,0
TXN101799,194.01,purchase,14,18.01,0.16,877,4,0,0,0
TXN101800,145.54,purchase,6,13.61,1.53,1186,4,1,0,0
TXN101801,121.2,transfer,9,10.65,0.31,3402,5,0,0,0
TXN101802,20.35,purchase,12,1.69,2.56,2109,3,0,0,0
TXN101803,54.47,transfer,17,2.01,4.01,3233,0,0,0,0
TXN101804,156.02,online,10,4.18,10.24,1246,4,0,0,0
TXN101805,258.38,refund,15,10.16,3.35,1084,0,0,0,0
TXN101806,82.35,purchase,18,0.66,1.96,960,2,0,0,0
TXN101807,143.71,purchase,19,18.25,7.71,1041,1,0,0,0
TXN101808,37.16,transfer,10,10.45,0.64,1500,4,0,0,0
TXN101809,124.75,transfer,19,12.84,5.25,1967,0,0,0,0
TXN101810,641.76,purchase,4,167.32,161.83,356,5,1,1,1
TXN101811,212.66,withdrawal,17,1.87,2.49,2035,3,0,0,0
TXN101812,45.45,purchase,9,4.98,6.17,2724,5,0,1,0
TXN101813,170.36,online,11,23.45,10.6,2965,2,0,0,0
TXN101814,133.87,online,11,1.02,6.42,2634,2,0,0,0
TXN101815,53.65,withdrawal,16,3.43,0.75,2472,0,0,0,0
TXN101816,16.06,refund,7,13.34,2.67,263,2,0,0,0
TXN101817,93.25,withdrawal,16,0.64,6.5,2156,5,1,0,0
TXN101818,79.55,purchase,15,7.7,3.93,2820,3,0,0,0
TXN101819,110.17,transfer,14,4.39,5.28,2832,2,0,0,0
TXN101820,71.47,withdrawal,12,0.73,4.87,2197,0,0,1,0
TXN101821,67.58,purchase,7,1.71,15.75,2595,0,0,0,0
TXN101822,155.46,refund,5,0.78,10.01,1378,2,0,0,0
TXN101823,65.7,online,12,2.82,0.86,1366,2,0,0,0
TXN101824,205.88,withdrawal,14,5.86,0.31,3005,2,0,0,0
TXN101825,59.91,online,14,3.81,0.94,1458,2,1,0,0
TXN101826,50.48,online,16,11.3,0.9,233,2,0,1,0
TXN101827,34.0,transfer,7,4.0,6.58,2522,2,0,0,0
TXN101828,244.95,transfer,11,0.11,6.0,2714,1,0,0,0
TXN101829,102.15,withdrawal,7,0.82,2.18,1917,1,0,0,0
TXN101830,9.73,purchase,13,0.6,3.53,178,0,0,1,0
TXN101831,112.98,withdrawal,12,12.26,4.56,3233,1,0,0,0
TXN101832,109.16,online,13,26.42,3.98,2435,3,0,0,0
TXN101833,141.96,purchase,13,9.44,6.24,2486,2,0,0,0
TXN101834,6.14,online,13,16.85,1.27,2458,1,0,0,0
TXN101835,14.89,purchase,9,5.28,2.51,2605,4,0,0,0
TXN101836,30.36,withdrawal,10,10.6,0.04,714,3,0,0,0
TXN101837,50.9,withdrawal,13,16.75,1.1,2642,4,0,1,0
TXN101838,100.98,online,12,9.46,3.7,71,2,0,0,0
TXN101839,127.83,purchase,11,18.11,21.67,88,2,0,0,0
TXN101840,65.29,online,10,1.34,4.36,1539,0,0,0,0
TXN101841,70.57,purchase,10,6.84,20.02,2695,1,0,1,0
TXN101842,48.78,withdrawal,14,5.55,1.15,2256,1,0,0,0
TXN101843,63.86,online,23,1.79,7.43,1852,2,0,0,0
TXN101844,79.13,transfer,9,6.67,6.56,2625,1,0,0,0
TXN101845,136.35,purchase,5,12.1,1.1,2401,2,1,0,0
TXN101846,87.72,purchase,18,10.39,2.08,1742,4,0,0,0
TXN101847,118.11,withdrawal,16,15.52,1.8,254,3,0,0,0
TXN101848,20.17,online,16,14.44,0.09,1415,4,0,0,0
TXN101849,35.06,purchase,11,0.87,0.37,3203,1,0,0,0
TXN101850,116.86,purchase,10,7.47,11.7,991,1,0,0,0
TXN101851,127.54,transfer,12,7.24,4.32,2826,1,0,0,0
TXN101852,97.33,purchase,19,4.11,11.95,1835,1,0,0,0
TXN101853,289.69,purchase,4,173.79,70.06,135,8,1,0,1
TXN101854,92.94,online,15,2.61,0.55,3597,2,0,0,0
TXN101855,72.54,withdrawal,20,15.72,12.19,659,3,0,0,0
TXN101856,47.37,purchase,12,0.15,1.45,584,3,0,0,0
TXN101857,81.88,transfer,10,33.6,35.35,3513,1,0,0,0
TXN101858,197.21,purchase,12,15.86,10.74,2751,3,0,1,0
TXN101859,118.7,purchase,15,2.43,4.6,3642,1,0,0,0
TXN101860,271.54,purchase,19,1.52,3.64,105,0,0,0,0
TXN101861,118.28,purchase,17,16.31,3.91,2585,3,0,0,0
TXN101862,51.34,refund,7,1.74,3.06,1862,3,0,0,0
TXN101863,123.35,online,19,0.61,23.42,2741,3,0,0,0
TXN101864,115.19,withdrawal,18,1.27,9.61,1046,1,0,0,0
TXN101865,50.24,transfer,12,22.29,2.81,110,3,0,0,0
TXN101866,57.61,purchase,5,14.75,4.24,1651,1,0,0,0
TXN101867,150.07,purchase,5,2.55,14.65,1469,1,0,1,0
TXN101868,117.23,purchase,12,2.76,0.24,2582,1,0,0,0
TXN101869,31.27,online,13,19.65,1.02,912,3,0,0,0
TXN101870,145.76,online,12,5.73,0.28,819,1,0,0,0
TXN101871,858.66,purchase,1,866.8,124.75,153,10,0,1,1
TXN101872,38.02,purchase,17,4.83,1.76,3564,0,0,0,0
TXN101873,37.74,purchase,16,16.07,3.96,490,4,0,0,0
TXN101874,88.01,purchase,11,2.86,8.47,899,0,1,0,0
TXN101875,322.76,purchase,22,4.52,3.06,2555,3,0,0,0
TXN101876,112.29,transfer,8,1.7,1.76,1227,3,0,0,0
TXN101877,91.38,transfer,13,4.66,3.1,2543,0,0,0,0
TXN101878,117.25,online,9,0.37,17.7,2462,3,0,0,0
TXN101879,345.83,transfer,1,1951.84,126.13,107,9,0,1,1
TXN101880,15.01,purchase,17,6.1,1.88,2520,0,0,0,0
TXN101881,58.22,online,6,43.32,9.49,2638,1,0,1,0
TXN101882,498.0,transfer,4,1037.51,31.34,264,9,0,1,1
TXN101883,135.85,purchase,15,3.72,1.33,844,1,0,0,0
TXN101884,121.68,online,17,7.37,5.9,1032,2,0,0,0
TXN101885,142.85,purchase,15,7.59,0.35,321,3,0,0,0
TXN101886,246.8,purchase,18,0.87,0.93,1856,5,0,0,0
TXN101887,80.78,purchase,13,17.39,2.57,1990,2,0,0,0
TXN101888,98.19,online,23,1.15,9.26,3493,1,1,0,0
TXN101889,64.85,online,16,5.04,17.92,877,3,0,1,0
TXN101890,106.93,refund,20,2.1,11.78,373,1,1,0,0
TXN101891,37.6,online,19,7.24,5.56,1032,1,0,0,0
TXN101892,188.57,purchase,8,5.54,8.5,3504,6,0,0,0
TXN101893,122.87,online,13,7.32,24.71,3416,4,0,0,0
TXN101894,75.83,refund,15,3.97,5.46,2972,0,0,0,0
TXN101895,124.6,purchase,17,50.55,28.66,2144,2,0,0,0
TXN101896,152.83,purchase,9,11.9,2.87,2177,2,0,0,0
TXN101897,108.79,withdrawal,17,39.59,14.15,59,2,0,0,0
TXN101898,48.77,transfer,16,1.76,22.02,1130,3,0,0,0
TXN101899,544.02,withdrawal,3,322.44,392.17,355,13,1,0,1
TXN101900,156.49,withdrawal,13,16.29,2.75,508,2,0,0,0
TXN101901,23.03,online,18,1.68,2.38,1358,1,0,0,0
TXN101902,409.9,purchase,13,13.13,1.27,1293,6,0,0,0
TXN101903,77.23,online,15,25.74,27.92,1146,2,0,0,0
TXN101904,113.94,transfer,15,5.38,1.79,3168,2,0,0,0
TXN101905,59.3,purchase,8,4.1,7.13,2431,3,0,0,0
TXN101906,132.65,purchase,14,1.83,4.66,1515,3,0,1,0
TXN101907,10.27,purchase,18,0.54,11.62,2054,3,0,0,0
TXN101908,136.02,transfer,10,0.56,6.43,1030,0,0,0,0
TXN101909,221.91,withdrawal,9,1.61,0.62,1856,0,0,1,0
TXN101910,73.6,purchase,14,10.25,2.72,2057,3,0,0,0
TXN101911,44.79,purchase,8,9.96,10.59,1435,3,0,0,0
TXN101912,96.8,purchase,14,21.54,2.37,3611,3,0,0,0
TXN101913,46.02,online,12,1.89,6.28,1068,4,0,0,0
TXN101914,59.85,purchase,22,6.38,17.58,510,1,0,0,0
TXN101915,54.78,purchase,16,8.78,6.15,1777,6,0,0,0
TXN101916,134.27,purchase,20,27.94,2.4,2554,3,0,0,0
TXN101917,124.12,withdrawal,12,24.5,2.12,3567,4,0,1,0
TXN101918,30.6,transfer,19,6.97,1.96,3574,3,0,0,0
TXN101919,85.65,purchase,12,6.76,3.48,687,1,0,0,0
TXN101920,39.44,online,17,13.69,16.25,1085,0,0,0,0
TXN101921,88.79,transfer,18,12.74,0.17,3357,6,0,0,0
TXN101922,213.07,purchase,12,7.84,3.58,1570,4,0,1,0
TXN101923,117.27,transfer,10,14.23,4.48,1869,1,0,0,0
TXN101924,97.31,transfer,16,14.39,3.16,1768,4,0,0,0
TXN101925,97.33,online,13,10.47,6.21,198,2,0,0,0
TXN101926,137.84,refund,20,3.92,16.74,3588,2,0,0,0
TXN101927,102.53,transfer,14,8.38,0.78,1011,2,0,0,0
TXN101928,136.84,purchase,12,0.82,0.74,176,1,0,0,0
TXN101929,99.94,purchase,7,1.63,7.0,208,1,0,1,0
TXN101930,99.11,purchase,13,0.58,1.07,1035,1,0,0,0
TXN101931,83.99,withdrawal,12,5.78,1.55,2768,1,0,0,0
TXN101932,50.53,purchase,5,21.89,0.32,1265,2,0,0,0
TXN101933,126.11,transfer,17,4.8,2.57,2656,1,0,0,0
TXN101934,50.65,purchase,14,0.93,6.28,243,2,0,0,0
TXN101935,184.53,purchase,15,8.96,1.59,828,2,0,0,0
TXN101936,119.14,purchase,8,12.88,0.29,794,5,0,0,0
TXN101937,125.5,online,14,12.38,6.46,1882,1,0,1,0
TXN101938,36.8,withdrawal,17,7.99,10.3,2424,1,1,1,0
TXN101939,116.73,purchase,21,3.0,3.36,3074,2,0,0,0
TXN101940,8.77,transfer,16,20.76,8.95,332,0,1,0,0
TXN101941,101.98,transfer,11,40.15,3.42,1692,2,0,0,0
TXN101942,68.71,purchase,8,1.77,22.99,3489,3,0,0,0
TXN101943,103.85,purchase,11,0.14,10.12,2172,2,0,0,0
TXN101944,112.76,online,22,23.31,5.07,261,2,0,0,0
TXN101945,57.67,withdrawal,13,12.73,0.03,1352,4,0,1,0
TXN101946,79.89,online,14,6.06,6.34,1518,0,0,0,0
TXN101947,25.23,withdrawal,15,5.72,13.35,3330,4,0,1,0
TXN101948,30.44,purchase,15,1.17,0.19,3133,1,0,1,0
TXN101949,36.41,online,14,24.51,1.95,748,1,0,0,0
TXN101950,192.23,purchase,9,25.87,1.35,3225,0,0,0,0
TXN101951,108.37,transfer,17,15.31,6.26,602,2,0,0,0
TXN101952,77.56,purchase,13,16.63,1.04,268,3,0,0,0
TXN101953,26.88,online,13,3.81,6.92,876,2,0,0,0
TXN101954,162.65,withdrawal,19,0.16,5.5,295,5,0,0,0
TXN101955,126.6,refund,19,9.98,0.98,3162,2,0,1,0
TXN101956,307.33,withdrawal,13,4.02,4.18,1971,3,0,0,0
TXN101957,145.4,purchase,8,2.32,4.29,2102,1,0,0,0
TXN101958,267.18,purchase,12,6.13,9.33,1677,1,1,0,0
TXN101959,131.21,purchase,22,60.18,7.97,2611,1,0,0,0
TXN101960,62.6,purchase,12,11.03,2.99,3391,5,0,0,0
TXN101961,555.61,purchase,23,121.66,75.1,116,8,1,1,1
TXN101962,111.46,purchase,10,2.43,1.21,3218,0,0,0,0
TXN101963,148.81,purchase,12,10.91,0.56,1926,0,0,0,0
TXN101964,115.15,online,17,11.88,4.76,3401,2,0,0,0
TXN101965,128.13,purchase,13,0.6,2.48,2300,1,0,0,0
TXN101966,128.9,online,18,20.03,0.43,2868,1,0,0,0
TXN101967,956.68,online,3,133.6,1.88,358,10,1,1,1
TXN101968,171.47,transfer,19,5.03,7.45,1947,2,0,0,0
TXN101969,203.64,transfer,10,5.11,1.3,3111,1,0,0,0
TXN101970,7.52,purchase,16,4.53,3.73,3032,2,0,0,0
TXN101971,158.85,online,18,0.3,3.62,1472,1,0,0,0
TXN101972,39.82,purchase,13,6.67,0.97,1494,0,0,0,0
TXN101973,11.15,transfer,10,3.84,10.67,3317,2,0,0,0
TXN101974,108.42,online,9,1.38,1.73,1555,3,0,0,0
TXN101975,206.02,online,19,4.1,1.41,3224,3,0,0,0
TXN101976,38.13,purchase,20,6.59,4.27,790,1,0,0,0
TXN101977,32.39,transfer,15,0.92,12.75,3315,2,0,0,0
TXN101978,73.68,transfer,17,3.51,5.76,1688,0,0,1,0
TXN101979,57.11,online,16,1.31,2.5,1878,4,0,0,0
TXN101980,122.87,online,14,7.56,0.52,2482,1,0,1,0
TXN101981,149.97,withdrawal,12,19.71,0.98,48,2,0,0,0
TXN101982,79.98,purchase,11,8.48,4.26,437,2,0,0,0
TXN101983,549.97,transfer,23,83.18,699.77,20,9,1,1,1
TXN101984,108.97,purchase,13,3.23,1.02,1811,1,0,0,0
TXN101985,10.75,refund,17,0.64,6.08,2939,3,1,0,0
TXN101986,157.43,purchase,13,7.11,2.52,2970,3,0,0,0
TXN101987,26.42,online,9,1.35,1.25,598,0,0,0,0
TXN101988,147.72,purchase,18,6.42,1.1,629,2,0,0,0
TXN101989,77.66,withdrawal,10,18.09,1.98,1426,2,0,0,0
TXN101990,178.4,purchase,13,0.11,6.41,2735,1,0,0,0
TXN101991,60.91,online,17,3.01,2.41,1011,0,0,0,0
TXN101992,76.57,purchase,19,0.3,6.36,562,3,0,0,0
TXN101993,156.33,withdrawal,6,5.91,8.65,2378,2,0,0,0
TXN101994,56.89,purchase,13,41.63,4.12,3352,0,0,0,0
TXN101995,103.72,online,22,12.2,6.32,2157,1,0,0,0
TXN101996,67.24,purchase,17,1.43,0.16,488,1,0,0,0
TXN101997,89.72,purchase,14,0.28,0.76,1001,1,0,0,0
TXN101998,50.94,refund,11,4.99,2.42,74,2,0,0,0
TXN101999,798.77,withdrawal,2,212.59,170.6,349,15,1,1,1
TXN102000,97.4,purchase,10,10.97,4.52,38,0,0,0,0
TXN102001,62.35,purchase,11,15.99,0.64,2143,3,0,0,0
TXN102002,43.91,online,10,8.16,0.09,638,4,0,0,0
TXN102003,166.75,withdrawal,12,3.89,1.35,196,4,0,0,0
TXN102004,126.31,transfer,12,0.59,3.91,1854,1,1,1,0
TXN102005,86.25,online,16,9.61,0.34,3351,1,0,0,0
TXN102006,72.12,transfer,17,1.66,6.87,2599,0,0,0,0
TXN102007,50.08,purchase,18,4.84,0.49,3342,3,0,0,0
TXN102008,104.73,online,7,14.42,12.62,590,2,0,0,0
TXN102009,47.98,withdrawal,9,2.98,1.76,1228,2,0,0,0
TXN102010,8.0,purchase,15,1.68,6.96,1217,2,0,0,0
